Item ref,Class,Section,Sub-heading,Item,Item unit,Line,Type,Code,Resource,Qty,Qty unit,Rate EUR,Line cost EUR,Crew / spread
5171,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; timber sleepers",nr,11,Plant,P086,sundry tools,0.662147,hr,2.2219,1.47,Plant Resources Build-up Rate; Fittings and valves
5171,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; timber sleepers",nr,12,Material,M253,"Prefabricated Diamond crossings; complete with closures, check rails, fittings, timber sleepers; RT standard design, angle 1 in 4; BS95R bullhead rail",1.0,nr,163035.3741,163035.37,CLASS S: RAIL TRACK
5172,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; timber sleepers",nr,1,Labour,L011,ganger/chargehand (skill rate 4),68.350005,hr,49.2431,3365.77,Labour Resources Build-up Rate; Fittings and valves gang
5172,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; timber sleepers",nr,2,Labour,L019,skilled operative (skill rate 4),136.70001,hr,46.2624,6324.07,Labour Resources Build-up Rate; Fittings and valves gang
5172,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; timber sleepers",nr,3,Labour,L023,unskilled operative (general),273.400019,hr,38.7141,10584.44,Labour Resources Build-up Rate; Fittings and valves gang
5172,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; timber sleepers",nr,4,Labour,L016,plant operator (skill rate 3),136.70001,hr,61.1185,8354.9,Labour Resources Build-up Rate; Fittings and valves gang
5172,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; timber sleepers",nr,5,Plant,P005,1.0 m3 hydraulic backacter,2.207158,hr,136.8315,302.01,Plant Resources Build-up Rate; Fittings and valves
5172,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; timber sleepers",nr,6,Plant,P064,disc saw,0.662147,hr,1.6761,1.11,Plant Resources Build-up Rate; Fittings and valves
5172,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; timber sleepers",nr,7,Plant,P024,"2.80 m3/min compressor, 2 tool",0.662147,hr,23.5049,15.56,Plant Resources Build-up Rate; Fittings and valves
5172,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; timber sleepers",nr,8,Plant,P027,2t dumper,0.662147,hr,15.2802,10.12,Plant Resources Build-up Rate; Fittings and valves
5172,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; timber sleepers",nr,9,Plant,P055,"compressor tools, extra 50ft / 15 m hose",0.662147,hr,0.6236,0.41,Plant Resources Build-up Rate; Fittings and valves
5172,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; timber sleepers",nr,10,Plant,P084,small pump,0.662147,hr,9.1993,6.09,Plant Resources Build-up Rate; Fittings and valves
5172,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; timber sleepers",nr,11,Plant,P086,sundry tools,0.662147,hr,2.2219,1.47,Plant Resources Build-up Rate; Fittings and valves
5172,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; timber sleepers",nr,12,Material,M253,"Prefabricated Diamond crossings; complete with closures, check rails, fittings, timber sleepers; RT standard design, angle 1 in 4; BS95R bullhead rail",1.0,nr,163035.3741,163035.37,CLASS S: RAIL TRACK
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,1,Labour,L011,ganger/chargehand (skill rate 4),89.150014,hr,49.2431,4390.02,Concrete paving gang
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,2,Labour,L019,skilled operative (skill rate 4),178.300027,hr,46.2624,8248.59,Concrete paving gang
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,3,Labour,L023,unskilled operative (general),356.600055,hr,38.7141,13805.45,Concrete paving gang
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,4,Labour,L015,plant operator (skill rate 2),89.150014,hr,70.4369,6279.45,Concrete paving gang
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,5,Labour,L016,plant operator (skill rate 3),89.150014,hr,61.1185,5448.72,Concrete paving gang
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,6,Plant,P005,1.0 m3 hydraulic backacter,2.207158,hr,136.8315,302.01,Plant Resources Build-up Rate; Fittings and valves
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,7,Plant,P064,disc saw,0.662147,hr,1.6761,1.11,Plant Resources Build-up Rate; Fittings and valves
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,8,Plant,P024,"2.80 m3/min compressor, 2 tool",0.662147,hr,23.5049,15.56,Plant Resources Build-up Rate; Fittings and valves
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,9,Plant,P027,2t dumper,0.662147,hr,15.2802,10.12,Plant Resources Build-up Rate; Fittings and valves
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,10,Plant,P055,"compressor tools, extra 50ft / 15 m hose",0.662147,hr,0.6236,0.41,Plant Resources Build-up Rate; Fittings and valves
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,11,Plant,P084,small pump,0.662147,hr,9.1993,6.09,Plant Resources Build-up Rate; Fittings and valves
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,12,Plant,P086,sundry tools,0.662147,hr,2.2219,1.47,Plant Resources Build-up Rate; Fittings and valves
5173,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; jointed with fishplates; concrete sleepers",nr,13,Material,M253,"Prefabricated Diamond crossings; complete with closures, check rails, fittings, timber sleepers; RT standard design, angle 1 in 4; BS95R bullhead rail",1.0,nr,163035.3741,163035.37,CLASS S: RAIL TRACK
5174,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; concrete sleepers",nr,1,Labour,L011,ganger/chargehand (skill rate 4),128.688799,hr,49.2431,6337.04,Concrete filled joints gang
5174,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; concrete sleepers",nr,2,Labour,L019,skilled operative (skill rate 4),257.377599,hr,46.2624,11906.91,Concrete filled joints gang
5174,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; concrete sleepers",nr,3,Labour,L023,unskilled operative (general),514.755198,hr,38.7141,19928.28,Concrete filled joints gang
5174,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; concrete sleepers",nr,4,Plant,P005,1.0 m3 hydraulic backacter,2.207158,hr,136.8315,302.01,Plant Resources Build-up Rate; Fittings and valves
5174,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; concrete sleepers",nr,5,Plant,P064,disc saw,0.662147,hr,1.6761,1.11,Plant Resources Build-up Rate; Fittings and valves
5174,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; concrete sleepers",nr,6,Plant,P024,"2.80 m3/min compressor, 2 tool",0.662147,hr,23.5049,15.56,Plant Resources Build-up Rate; Fittings and valves
5174,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; concrete sleepers",nr,7,Plant,P027,2t dumper,0.662147,hr,15.2802,10.12,Plant Resources Build-up Rate; Fittings and valves
5174,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; concrete sleepers",nr,8,Plant,P055,"compressor tools, extra 50ft / 15 m hose",0.662147,hr,0.6236,0.41,Plant Resources Build-up Rate; Fittings and valves
5174,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; concrete sleepers",nr,9,Plant,P084,small pump,0.662147,hr,9.1993,6.09,Plant Resources Build-up Rate; Fittings and valves
5174,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; concrete sleepers",nr,10,Plant,P086,sundry tools,0.662147,hr,2.2219,1.47,Plant Resources Build-up Rate; Fittings and valves
5174,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS95R bullhead rail; welded joints; concrete sleepers",nr,11,Material,M253,"Prefabricated Diamond crossings; complete with closures, check rails, fittings, timber sleepers; RT standard design, angle 1 in 4; BS95R bullhead rail",1.0,nr,163035.3741,163035.37,CLASS S: RAIL TRACK
5175,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; jointed with fishplates; timber sleepers",nr,1,Labour,L011,ganger/chargehand (skill rate 4),72.147225,hr,49.2431,3552.75,Labour Resources Build-up Rate; Fittings and valves gang
5175,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; jointed with fishplates; timber sleepers",nr,2,Labour,L019,skilled operative (skill rate 4),144.29445,hr,46.2624,6675.41,Labour Resources Build-up Rate; Fittings and valves gang
5175,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; jointed with fishplates; timber sleepers",nr,3,Labour,L023,unskilled operative (general),288.588901,hr,38.7141,11172.46,Labour Resources Build-up Rate; Fittings and valves gang
5175,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; jointed with fishplates; timber sleepers",nr,4,Labour,L016,plant operator (skill rate 3),144.29445,hr,61.1185,8819.06,Labour Resources Build-up Rate; Fittings and valves gang
5175,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; jointed with fishplates; timber sleepers",nr,5,Plant,P005,1.0 m3 hydraulic backacter,2.207158,hr,136.8315,302.01,Plant Resources Build-up Rate; Fittings and valves
5175,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; jointed with fishplates; timber sleepers",nr,6,Plant,P064,disc saw,0.662147,hr,1.6761,1.11,Plant Resources Build-up Rate; Fittings and valves
5175,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; jointed with fishplates; timber sleepers",nr,7,Plant,P024,"2.80 m3/min compressor, 2 tool",0.662147,hr,23.5049,15.56,Plant Resources Build-up Rate; Fittings and valves
5175,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; jointed with fishplates; timber sleepers",nr,8,Plant,P027,2t dumper,0.662147,hr,15.2802,10.12,Plant Resources Build-up Rate; Fittings and valves
5175,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; jointed with fishplates; timber sleepers",nr,9,Plant,P055,"compressor tools, extra 50ft / 15 m hose",0.662147,hr,0.6236,0.41,Plant Resources Build-up Rate; Fittings and valves
5175,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; jointed with fishplates; timber sleepers",nr,10,Plant,P084,small pump,0.662147,hr,9.1993,6.09,Plant Resources Build-up Rate; Fittings and valves
5175,CLASS S: RAIL TRACK,07 TRACK (SUPPLY & INSTALLATION),"Prefabricated diamond crossings; Complete with closures, check rails, fittings","RT standard design, angle 1 in 4; BS113 'A' section flat bottom rail; jointed with fishplates; timber sleepers",nr,11,Plant,P086,sundry tools,0.662147,hr,2.2219,1.47,Plant Resources Build-up Rate; Fittings and valves
